research_severity,filtered_impact,in_course_reqs,in_filtered_results,root_cause,raw_severity,uc,uc_full,cc,receiving,issue_type,message,expected_raw,actual_raw,expected_filtered,actual_filtered,recommended_action,url,view_by_key
info,no,False,False,non_course_requirement_placeholder,info,UCLA,University of California Los Angeles,West Los Angeles College,Requirement,missing_row,missing raw CSV row,"[['ENGLISH 102 (3.00)'], ['ENGL C1001 (3.00)']]",,[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=91&agreement=117&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F91%2Fto%2F117%2FMajor%2F3fc7b07d-4058-4a0a-1f72-08ddcb96df9e,76/91/to/117/Major/3fc7b07d-4058-4a0a-1f72-08ddcb96df9e
info,no,False,False,non_course_requirement_placeholder,info,UCLA,University of California Los Angeles,West Valley College,Requirement,missing_row,missing raw CSV row,"[['ENGL 001B (3.00)'], ['ENGL C1001 (3.00)'], ['ENGL C1001H (3.00)'], ['PHIL 003 (3.00)'], ['PHIL 017 (3.00)']]",,[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=80&agreement=117&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F80%2Fto%2F117%2FMajor%2F3fc7b07d-4058-4a0a-1f72-08ddcb96df9e,76/80/to/117/Major/3fc7b07d-4058-4a0a-1f72-08ddcb96df9e
info,no,False,False,non_course_requirement_placeholder,info,UCLA,University of California Los Angeles,Woodland Community College,Requirement,missing_row,missing raw CSV row,"[['ENGL 1B (4.00)'], ['ENGL C1001 (3.00)']]",,[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=147&agreement=117&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F147%2Fto%2F117%2FMajor%2F3fc7b07d-4058-4a0a-1f72-08ddcb96df9e,76/147/to/117/Major/3fc7b07d-4058-4a0a-1f72-08ddcb96df9e
info,no,False,False,non_course_requirement_placeholder,info,UCLA,University of California Los Angeles,Yuba College,Requirement,missing_row,missing raw CSV row,"[['ENGL 1B (4.00)'], ['ENGL C1001 (3.00)'], ['COMSC 9A (4.00)'], ['COMSC 11 (3.00)']]",,[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=90&agreement=117&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F90%2Fto%2F117%2FMajor%2F3fc7b07d-4058-4a0a-1f72-08ddcb96df9e,76/90/to/117/Major/3fc7b07d-4058-4a0a-1f72-08ddcb96df9e
info,no,False,False,sending_grouping_mismatch,high,UCLA,University of California Los Angeles,Cabrillo College,ENGCOMP 3,sending_options_mismatch,sending options differ,"[['ENGL C1000 (3.00)'], ['ENGL C1000H (3.00)'], ['ESL 1A (3.00)']]","[['ENGL C1000 (3.00)', 'ENGL C1000H (3.00)'], ['ESL 1A (3.00)']]",[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=41&agreement=117&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F41%2Fto%2F117%2FMajor%2F3fc7b07d-4058-4a0a-1f72-08ddcb96df9e,76/41/to/117/Major/3fc7b07d-4058-4a0a-1f72-08ddcb96df9e
info,no,False,False,sending_grouping_mismatch,high,UCLA,University of California Los Angeles,College of Marin,ENGCOMP 3,sending_options_mismatch,sending options differ,"[['ENGL C1000 (4.00)'], ['ENGL 150SL (5.00)']]",[['ENGL C1000 (4.00)']],[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=4&agreement=117&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F4%2Fto%2F117%2FMajor%2F3fc7b07d-4058-4a0a-1f72-08ddcb96df9e,76/4/to/117/Major/3fc7b07d-4058-4a0a-1f72-08ddcb96df9e
info,no,False,False,missing_row,medium,UCM,University of California Merced,Allan Hancock College,EE 060,missing_row,missing raw CSV row,[['Not Articulated']],,[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=110&agreement=144&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F110%2Fto%2F144%2FMajor%2Fbe462cb5-458a-4c3d-5be5-08dd9e07c477,76/110/to/144/Major/be462cb5-458a-4c3d-5be5-08dd9e07c477
info,no,False,False,missing_row,medium,UCM,University of California Merced,American River College,EE 060,missing_row,missing raw CSV row,[['Not Articulated']],,[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=27&agreement=144&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F27%2Fto%2F144%2FMajor%2Fbe462cb5-458a-4c3d-5be5-08dd9e07c477,76/27/to/144/Major/be462cb5-458a-4c3d-5be5-08dd9e07c477
info,no,False,False,missing_row,medium,UCM,University of California Merced,Bakersfield College,EE 060,missing_row,missing raw CSV row,[['Not Articulated']],,[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=84&agreement=144&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F84%2Fto%2F144%2FMajor%2Fbe462cb5-458a-4c3d-5be5-08dd9e07c477,76/84/to/144/Major/be462cb5-458a-4c3d-5be5-08dd9e07c477
info,no,False,False,missing_row,medium,UCM,University of California Merced,Barstow Community College,EE 060,missing_row,missing raw CSV row,[['Not Articulated']],,[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=20&agreement=144&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F20%2Fto%2F144%2FMajor%2Fbe462cb5-458a-4c3d-5be5-08dd9e07c477,76/20/to/144/Major/be462cb5-458a-4c3d-5be5-08dd9e07c477
info,no,False,False,missing_row,medium,UCM,University of California Merced,Cabrillo College,EE 060,missing_row,missing raw CSV row,[['Not Articulated']],,[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=41&agreement=144&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F41%2Fto%2F144%2FMajor%2Fbe462cb5-458a-4c3d-5be5-08dd9e07c477,76/41/to/144/Major/be462cb5-458a-4c3d-5be5-08dd9e07c477
info,no,False,False,missing_row,medium,UCM,University of California Merced,Canada College,EE 060,missing_row,missing raw CSV row,[['Not Articulated']],,[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=68&agreement=144&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F68%2Fto%2F144%2FMajor%2Fbe462cb5-458a-4c3d-5be5-08dd9e07c477,76/68/to/144/Major/be462cb5-458a-4c3d-5be5-08dd9e07c477
info,no,False,False,missing_row,medium,UCM,University of California Merced,Cerritos College,EE 060,missing_row,missing raw CSV row,[['Not Articulated']],,[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=104&agreement=144&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F104%2Fto%2F144%2FMajor%2Fbe462cb5-458a-4c3d-5be5-08dd9e07c477,76/104/to/144/Major/be462cb5-458a-4c3d-5be5-08dd9e07c477
info,no,False,False,missing_row,medium,UCM,University of California Merced,Chabot College,EE 060,missing_row,missing raw CSV row,[['Not Articulated']],,[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=96&agreement=144&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F96%2Fto%2F144%2FMajor%2Fbe462cb5-458a-4c3d-5be5-08dd9e07c477,76/96/to/144/Major/be462cb5-458a-4c3d-5be5-08dd9e07c477
info,no,False,False,missing_row,medium,UCM,University of California Merced,Chaffey College,EE 060,missing_row,missing raw CSV row,[['Not Articulated']],,[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=69&agreement=144&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F69%2Fto%2F144%2FMajor%2Fbe462cb5-458a-4c3d-5be5-08dd9e07c477,76/69/to/144/Major/be462cb5-458a-4c3d-5be5-08dd9e07c477
info,no,False,False,missing_row,medium,UCM,University of California Merced,Citrus College,EE 060,missing_row,missing raw CSV row,[['Not Articulated']],,[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=97&agreement=144&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F97%2Fto%2F144%2FMajor%2Fbe462cb5-458a-4c3d-5be5-08dd9e07c477,76/97/to/144/Major/be462cb5-458a-4c3d-5be5-08dd9e07c477
info,no,False,False,missing_row,medium,UCM,University of California Merced,Clovis Community College,EE 060,missing_row,missing raw CSV row,[['Not Articulated']],,[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=150&agreement=144&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F150%2Fto%2F144%2FMajor%2Fbe462cb5-458a-4c3d-5be5-08dd9e07c477,76/150/to/144/Major/be462cb5-458a-4c3d-5be5-08dd9e07c477
info,no,False,False,missing_row,medium,UCM,University of California Merced,College of Alameda,EE 060,missing_row,missing raw CSV row,[['Not Articulated']],,[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=111&agreement=144&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F111%2Fto%2F144%2FMajor%2Fbe462cb5-458a-4c3d-5be5-08dd9e07c477,76/111/to/144/Major/be462cb5-458a-4c3d-5be5-08dd9e07c477
info,no,False,False,missing_row,medium,UCM,University of California Merced,College of Marin,EE 060,missing_row,missing raw CSV row,[['Not Articulated']],,[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=4&agreement=144&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F4%2Fto%2F144%2FMajor%2Fbe462cb5-458a-4c3d-5be5-08dd9e07c477,76/4/to/144/Major/be462cb5-458a-4c3d-5be5-08dd9e07c477
info,no,False,False,missing_row,medium,UCM,University of California Merced,College of San Mateo,EE 060,missing_row,missing raw CSV row,[['Not Articulated']],,[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=5&agreement=144&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F5%2Fto%2F144%2FMajor%2Fbe462cb5-458a-4c3d-5be5-08dd9e07c477,76/5/to/144/Major/be462cb5-458a-4c3d-5be5-08dd9e07c477
info,no,False,False,missing_row,medium,UCM,University of California Merced,College of the Desert,EE 060,missing_row,missing raw CSV row,[['Not Articulated']],,[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=30&agreement=144&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F30%2Fto%2F144%2FMajor%2Fbe462cb5-458a-4c3d-5be5-08dd9e07c477,76/30/to/144/Major/be462cb5-458a-4c3d-5be5-08dd9e07c477
info,no,False,False,missing_row,medium,UCM,University of California Merced,College of the Redwoods,EE 060,missing_row,missing raw CSV row,[['Not Articulated']],,[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=83&agreement=144&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F83%2Fto%2F144%2FMajor%2Fbe462cb5-458a-4c3d-5be5-08dd9e07c477,76/83/to/144/Major/be462cb5-458a-4c3d-5be5-08dd9e07c477
info,no,False,False,missing_row,medium,UCM,University of California Merced,College of the Sequoias,EE 060,missing_row,missing raw CSV row,[['Not Articulated']],,[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=6&agreement=144&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F6%2Fto%2F144%2FMajor%2Fbe462cb5-458a-4c3d-5be5-08dd9e07c477,76/6/to/144/Major/be462cb5-458a-4c3d-5be5-08dd9e07c477
info,no,False,False,missing_row,medium,UCM,University of California Merced,College of the Siskiyous,EE 060,missing_row,missing raw CSV row,[['Not Articulated']],,[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=102&agreement=144&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F102%2Fto%2F144%2FMajor%2Fbe462cb5-458a-4c3d-5be5-08dd9e07c477,76/102/to/144/Major/be462cb5-458a-4c3d-5be5-08dd9e07c477
info,no,False,False,missing_row,medium,UCM,University of California Merced,Columbia College,EE 060,missing_row,missing raw CSV row,[['Not Articulated']],,[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=10&agreement=144&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F10%2Fto%2F144%2FMajor%2Fbe462cb5-458a-4c3d-5be5-08dd9e07c477,76/10/to/144/Major/be462cb5-458a-4c3d-5be5-08dd9e07c477
info,no,False,False,missing_row,medium,UCM,University of California Merced,Compton College,EE 060,missing_row,missing raw CSV row,[['Not Articulated']],,[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=153&agreement=144&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F153%2Fto%2F144%2FMajor%2Fbe462cb5-458a-4c3d-5be5-08dd9e07c477,76/153/to/144/Major/be462cb5-458a-4c3d-5be5-08dd9e07c477
info,no,False,False,missing_row,medium,UCM,University of California Merced,Contra Costa College,EE 060,missing_row,missing raw CSV row,[['Not Articulated']],,[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=28&agreement=144&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F28%2Fto%2F144%2FMajor%2Fbe462cb5-458a-4c3d-5be5-08dd9e07c477,76/28/to/144/Major/be462cb5-458a-4c3d-5be5-08dd9e07c477
info,no,False,False,missing_row,medium,UCM,University of California Merced,Copper Mountain College,EE 060,missing_row,missing raw CSV row,[['Not Articulated']],,[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=112&agreement=144&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F112%2Fto%2F144%2FMajor%2Fbe462cb5-458a-4c3d-5be5-08dd9e07c477,76/112/to/144/Major/be462cb5-458a-4c3d-5be5-08dd9e07c477
info,no,False,False,missing_row,medium,UCM,University of California Merced,Cosumnes River College,EE 060,missing_row,missing raw CSV row,[['Not Articulated']],,[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=142&agreement=144&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F142%2Fto%2F144%2FMajor%2Fbe462cb5-458a-4c3d-5be5-08dd9e07c477,76/142/to/144/Major/be462cb5-458a-4c3d-5be5-08dd9e07c477
info,no,False,False,missing_row,medium,UCM,University of California Merced,Cuesta College,EE 060,missing_row,missing raw CSV row,[['Not Articulated']],,[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=16&agreement=144&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F16%2Fto%2F144%2FMajor%2Fbe462cb5-458a-4c3d-5be5-08dd9e07c477,76/16/to/144/Major/be462cb5-458a-4c3d-5be5-08dd9e07c477
info,no,False,False,missing_row,medium,UCM,University of California Merced,El Camino College,EE 060,missing_row,missing raw CSV row,[['Not Articulated']],,[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=103&agreement=144&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F103%2Fto%2F144%2FMajor%2Fbe462cb5-458a-4c3d-5be5-08dd9e07c477,76/103/to/144/Major/be462cb5-458a-4c3d-5be5-08dd9e07c477
info,no,False,False,missing_row,medium,UCM,University of California Merced,Feather River College,EE 060,missing_row,missing raw CSV row,[['Not Articulated']],,[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=122&agreement=144&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F122%2Fto%2F144%2FMajor%2Fbe462cb5-458a-4c3d-5be5-08dd9e07c477,76/122/to/144/Major/be462cb5-458a-4c3d-5be5-08dd9e07c477
info,no,False,False,missing_row,medium,UCM,University of California Merced,Foothill College,EE 060,missing_row,missing raw CSV row,[['Not Articulated']],,[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=51&agreement=144&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F51%2Fto%2F144%2FMajor%2Fbe462cb5-458a-4c3d-5be5-08dd9e07c477,76/51/to/144/Major/be462cb5-458a-4c3d-5be5-08dd9e07c477
info,no,False,False,missing_row,medium,UCM,University of California Merced,Golden West College,EE 060,missing_row,missing raw CSV row,[['Not Articulated']],,[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=55&agreement=144&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F55%2Fto%2F144%2FMajor%2Fbe462cb5-458a-4c3d-5be5-08dd9e07c477,76/55/to/144/Major/be462cb5-458a-4c3d-5be5-08dd9e07c477
